year,quarter_label,state,average_price_rm,property_type,source_file,quarter
2017,Q1 ,Kedah,149699.86,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Kelantan,159005.42,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Kelantan,136650.93,Detached house,detached_by_state.xlsx,1
2017,Q1,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Kelantan,165352.11,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Kuala Lumpur,767210.66,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Kuala Lumpur,4026118.45,Detached house,detached_by_state.xlsx,1
2017,Q1,Kuala Lumpur,2343484.14,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Kuala Lumpur,777807.76,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Melaka,163853.34,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Melaka,287173.64,Detached house,detached_by_state.xlsx,1
2017,Q1,Melaka,370613.47,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Melaka,141559.49,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Negeri Sembilan,228691.42,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Negeri Sembilan,396734.24,Detached house,detached_by_state.xlsx,1
2017,Q1,Negeri Sembilan,344854.41,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Negeri Sembilan,197916.15,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Pahang,223575.89,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Pahang,214485.79,Detached house,detached_by_state.xlsx,1
2017,Q1,Pahang,321111.36,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Pahang,212625.76,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Penang,419801.8,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Penang,681017.07,Detached house,detached_by_state.xlsx,1
2017,Q1,Penang,576553.03,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Penang,462725.29,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Perak,192118.53,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Perak,190692.35,Detached house,detached_by_state.xlsx,1
2017,Q1,Perak,334257.14,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Perak,174064.17,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Perlis,170823.08,All houses,all_houses_by_state.xlsx,1
2017,Q1,Perlis,333739.5,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Perlis,135330.58,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Sabah,414370.94,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Sabah,546088.88,Detached house,detached_by_state.xlsx,1
2017,Q1,Sabah,640649.53,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Sabah,421497.81,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Sarawak,411927.5,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Sarawak,506842.38,Detached house,detached_by_state.xlsx,1
2017,Q1,Sarawak,543662.12,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Sarawak,298538.27,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Selangor,453322.56,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Selangor,836862.66,Detached house,detached_by_state.xlsx,1
2017,Q1,Selangor,1032270.31,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Selangor,469823.04,Terraced house,terraced_by_state.xlsx,1
2017,Q1 ,Terengganu,266612.73,All houses,all_houses_by_state.xlsx,1
2017,Q1 ,Terengganu,335870.09,Detached house,detached_by_state.xlsx,1
2017,Q1,Terengganu,319080.43,Semi-detached house,semi_detached_by_state.xlsx,1
2017,Q1 ,Terengganu,178717.35,Terraced house,terraced_by_state.xlsx,1
2017,Q2,Johor,316975.98,All houses,all_houses_by_state.xlsx,2
2017,Q2,Johor,393451.28,Detached house,detached_by_state.xlsx,2
2017,Q2,Johor,754128.14,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Johor,267610.18,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Kedah,201379.06,All houses,all_houses_by_state.xlsx,2
2017,Q2,Kedah,364556.59,Detached house,detached_by_state.xlsx,2
2017,Q2,Kedah,296142.96,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Kedah,153308.12,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Kelantan,164399.96,All houses,all_houses_by_state.xlsx,2
2017,Q2,Kelantan,145737.9,Detached house,detached_by_state.xlsx,2
2017,Q2,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Kelantan,167089.25,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Kuala Lumpur,776806.49,All houses,all_houses_by_state.xlsx,2
2017,Q2,Kuala Lumpur,4096107.39,Detached house,detached_by_state.xlsx,2
2017,Q2,Kuala Lumpur,2350728.64,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Kuala Lumpur,805995.06,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Melaka,165658.37,All houses,all_houses_by_state.xlsx,2
2017,Q2,Melaka,282435.12,Detached house,detached_by_state.xlsx,2
2017,Q2,Melaka,372489.9,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Melaka,142525.41,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Negeri Sembilan,230992.17,All houses,all_houses_by_state.xlsx,2
2017,Q2,Negeri Sembilan,378092.14,Detached house,detached_by_state.xlsx,2
2017,Q2,Negeri Sembilan,356402.43,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Negeri Sembilan,203127.75,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Pahang,229038.64,All houses,all_houses_by_state.xlsx,2
2017,Q2,Pahang,205486.4,Detached house,detached_by_state.xlsx,2
2017,Q2,Pahang,335133.24,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Pahang,220616.93,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Penang,424450.17,All houses,all_houses_by_state.xlsx,2
2017,Q2,Penang,699735.87,Detached house,detached_by_state.xlsx,2
2017,Q2,Penang,600993.42,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Penang,473500.62,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Perak,195101.45,All houses,all_houses_by_state.xlsx,2
2017,Q2,Perak,191348.3,Detached house,detached_by_state.xlsx,2
2017,Q2,Perak,335464.42,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Perak,177757.56,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Perlis,169796.82,All houses,all_houses_by_state.xlsx,2
2017,Q2,Perlis,327663.69,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Perlis,135404.4,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Sabah,425293.99,All houses,all_houses_by_state.xlsx,2
2017,Q2,Sabah,555301.22,Detached house,detached_by_state.xlsx,2
2017,Q2,Sabah,666615.4,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Sabah,429276.24,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Sarawak,419744.98,All houses,all_houses_by_state.xlsx,2
2017,Q2,Sarawak,514770.46,Detached house,detached_by_state.xlsx,2
2017,Q2,Sarawak,549735.54,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Sarawak,307500.94,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Selangor,462548.58,All houses,all_houses_by_state.xlsx,2
2017,Q2,Selangor,849511.34,Detached house,detached_by_state.xlsx,2
2017,Q2,Selangor,1039632.66,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Selangor,483218.54,Terraced house,terraced_by_state.xlsx,2
2017,Q2,Terengganu,267944.65,All houses,all_houses_by_state.xlsx,2
2017,Q2,Terengganu,337250.32,Detached house,detached_by_state.xlsx,2
2017,Q2,Terengganu,319676.15,Semi-detached house,semi_detached_by_state.xlsx,2
2017,Q2,Terengganu,180467.3,Terraced house,terraced_by_state.xlsx,2
2017,Q3,Johor,328035.76,All houses,all_houses_by_state.xlsx,3
2017,Q3,Johor,400192.2,Detached house,detached_by_state.xlsx,3
2017,Q3,Johor,763430.6,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Johor,279497.91,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Kedah,203364.65,All houses,all_houses_by_state.xlsx,3
2017,Q3,Kedah,366608.19,Detached house,detached_by_state.xlsx,3
2017,Q3,Kedah,298559.25,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Kedah,155128.21,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Kelantan,165852.73,All houses,all_houses_by_state.xlsx,3
2017,Q3,Kelantan,148116.95,Detached house,detached_by_state.xlsx,3
2017,Q3,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Kelantan,167645.88,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Kuala Lumpur,800893.35,All houses,all_houses_by_state.xlsx,3
2017,Q3,Kuala Lumpur,4172245.27,Detached house,detached_by_state.xlsx,3
2017,Q3,Kuala Lumpur,2424819.38,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Kuala Lumpur,829287.4,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Melaka,168477.82,All houses,all_houses_by_state.xlsx,3
2017,Q3,Melaka,290840.33,Detached house,detached_by_state.xlsx,3
2017,Q3,Melaka,375799.75,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Melaka,145161.88,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Negeri Sembilan,235738.62,All houses,all_houses_by_state.xlsx,3
2017,Q3,Negeri Sembilan,382412.41,Detached house,detached_by_state.xlsx,3
2017,Q3,Negeri Sembilan,365859.77,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Negeri Sembilan,207862.69,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Pahang,230926.35,All houses,all_houses_by_state.xlsx,3
2017,Q3,Pahang,206864.15,Detached house,detached_by_state.xlsx,3
2017,Q3,Pahang,334728.48,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Pahang,222946.8,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Penang,431224.72,All houses,all_houses_by_state.xlsx,3
2017,Q3,Penang,705279.54,Detached house,detached_by_state.xlsx,3
2017,Q3,Penang,608563.08,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Penang,481028.78,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Perak,197633.87,All houses,all_houses_by_state.xlsx,3
2017,Q3,Perak,193682.98,Detached house,detached_by_state.xlsx,3
2017,Q3,Perak,339031.99,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Perak,180197.24,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Perlis,170458.98,All houses,all_houses_by_state.xlsx,3
2017,Q3,Perlis,331850.94,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Perlis,135298.59,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Sabah,432655.08,All houses,all_houses_by_state.xlsx,3
2017,Q3,Sabah,560577.89,Detached house,detached_by_state.xlsx,3
2017,Q3,Sabah,680165.65,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Sabah,437679.29,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Sarawak,426243.36,All houses,all_houses_by_state.xlsx,3
2017,Q3,Sarawak,529043.13,Detached house,detached_by_state.xlsx,3
2017,Q3,Sarawak,555117.51,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Sarawak,312726.47,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Selangor,469410.4,All houses,all_houses_by_state.xlsx,3
2017,Q3,Selangor,861668.47,Detached house,detached_by_state.xlsx,3
2017,Q3,Selangor,1043085.54,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Selangor,491604.83,Terraced house,terraced_by_state.xlsx,3
2017,Q3,Terengganu,270897.29,All houses,all_houses_by_state.xlsx,3
2017,Q3,Terengganu,339904.94,Detached house,detached_by_state.xlsx,3
2017,Q3,Terengganu,324151.24,Semi-detached house,semi_detached_by_state.xlsx,3
2017,Q3,Terengganu,182713.78,Terraced house,terraced_by_state.xlsx,3
2017,Q4,Johor,328171.11,All houses,all_houses_by_state.xlsx,4
2017,Q4,Johor,393131.05,Detached house,detached_by_state.xlsx,4
2017,Q4,Johor,741531.83,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Johor,282989.03,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Kedah,206669.4,All houses,all_houses_by_state.xlsx,4
2017,Q4,Kedah,378543.32,Detached house,detached_by_state.xlsx,4
2017,Q4,Kedah,306310.69,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Kedah,156100.94,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Kelantan,167007.67,All houses,all_houses_by_state.xlsx,4
2017,Q4,Kelantan,148878.68,Detached house,detached_by_state.xlsx,4
2017,Q4,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Kelantan,169560.85,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Kuala Lumpur,795524.32,All houses,all_houses_by_state.xlsx,4
2017,Q4,Kuala Lumpur,4132088.4,Detached house,detached_by_state.xlsx,4
2017,Q4,Kuala Lumpur,2419706.39,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Kuala Lumpur,834240.58,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Melaka,174172.63,All houses,all_houses_by_state.xlsx,4
2017,Q4,Melaka,288910.8,Detached house,detached_by_state.xlsx,4
2017,Q4,Melaka,384024.6,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Melaka,151737.87,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Negeri Sembilan,240287.83,All houses,all_houses_by_state.xlsx,4
2017,Q4,Negeri Sembilan,374218.02,Detached house,detached_by_state.xlsx,4
2017,Q4,Negeri Sembilan,367598.32,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Negeri Sembilan,215494.09,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Pahang,229646.56,All houses,all_houses_by_state.xlsx,4
2017,Q4,Pahang,208517.62,Detached house,detached_by_state.xlsx,4
2017,Q4,Pahang,346451.75,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Pahang,219148.67,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Penang,427137.99,All houses,all_houses_by_state.xlsx,4
2017,Q4,Penang,713419.84,Detached house,detached_by_state.xlsx,4
2017,Q4,Penang,613501.57,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Penang,475795.88,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Perak,199157.94,All houses,all_houses_by_state.xlsx,4
2017,Q4,Perak,193712.36,Detached house,detached_by_state.xlsx,4
2017,Q4,Perak,343829.12,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Perak,181607.88,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Perlis,168620.06,All houses,all_houses_by_state.xlsx,4
2017,Q4,Perlis,319966.11,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Perlis,135648.24,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Sabah,433607.92,All houses,all_houses_by_state.xlsx,4
2017,Q4,Sabah,555301.22,Detached house,detached_by_state.xlsx,4
2017,Q4,Sabah,685217.48,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Sabah,434994.51,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Sarawak,432135.51,All houses,all_houses_by_state.xlsx,4
2017,Q4,Sarawak,533438.73,Detached house,detached_by_state.xlsx,4
2017,Q4,Sarawak,553465.47,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Sarawak,324086.52,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Selangor,472535.98,All houses,all_houses_by_state.xlsx,4
2017,Q4,Selangor,853233.48,Detached house,detached_by_state.xlsx,4
2017,Q4,Selangor,999647.51,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Selangor,504058.94,Terraced house,terraced_by_state.xlsx,4
2017,Q4,Terengganu,271490.46,All houses,all_houses_by_state.xlsx,4
2017,Q4,Terengganu,338565.19,Detached house,detached_by_state.xlsx,4
2017,Q4,Terengganu,322567.08,Semi-detached house,semi_detached_by_state.xlsx,4
2017,Q4,Terengganu,186202.28,Terraced house,terraced_by_state.xlsx,4
2018,Q1,Johor,331416.81,All houses,all_houses_by_state.xlsx,1
2018,Q1,Johor,384501.49,Detached house,detached_by_state.xlsx,1
2018,Q1,Johor,728743.34,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Johor,289084.13,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Kedah,210939.73,All houses,all_houses_by_state.xlsx,1
2018,Q1,Kedah,380778.68,Detached house,detached_by_state.xlsx,1
2018,Q1,Kedah,312600.64,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Kedah,159779.14,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Kelantan,172480.44,All houses,all_houses_by_state.xlsx,1
2018,Q1,Kelantan,156315.3,Detached house,detached_by_state.xlsx,1
2018,Q1,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Kelantan,173646.36,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Kuala Lumpur,788809.51,All houses,all_houses_by_state.xlsx,1
2018,Q1,Kuala Lumpur,3946369.81,Detached house,detached_by_state.xlsx,1
2018,Q1,Kuala Lumpur,2406539.26,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Kuala Lumpur,864464.58,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Melaka,178812.26,All houses,all_houses_by_state.xlsx,1
2018,Q1,Melaka,300584.25,Detached house,detached_by_state.xlsx,1
2018,Q1,Melaka,408276.21,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Melaka,153851.67,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Negeri Sembilan,245079.64,All houses,all_houses_by_state.xlsx,1
2018,Q1,Negeri Sembilan,379377.7,Detached house,detached_by_state.xlsx,1
2018,Q1,Negeri Sembilan,378307.79,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Negeri Sembilan,220169.83,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Pahang,227665.42,All houses,all_houses_by_state.xlsx,1
2018,Q1,Pahang,199980.92,Detached house,detached_by_state.xlsx,1
2018,Q1,Pahang,351926.14,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Pahang,217827.11,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Penang,427075.55,All houses,all_houses_by_state.xlsx,1
2018,Q1,Penang,745622.84,Detached house,detached_by_state.xlsx,1
2018,Q1,Penang,642157.17,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Penang,472210.67,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Perak,200881.31,All houses,all_houses_by_state.xlsx,1
2018,Q1,Perak,188970.86,Detached house,detached_by_state.xlsx,1
2018,Q1,Perak,344111.23,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Perak,184854.3,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Perlis,174256.64,All houses,all_houses_by_state.xlsx,1
2018,Q1,Perlis,337191.92,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Perlis,138760.02,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Sabah,441851.31,All houses,all_houses_by_state.xlsx,1
2018,Q1,Sabah,580984.37,Detached house,detached_by_state.xlsx,1
2018,Q1,Sabah,721175.76,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Sabah,436132.29,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Sarawak,440251.55,All houses,all_houses_by_state.xlsx,1
2018,Q1,Sarawak,528424.23,Detached house,detached_by_state.xlsx,1
2018,Q1,Sarawak,567628.14,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Sarawak,331551.43,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Selangor,473370.03,All houses,all_houses_by_state.xlsx,1
2018,Q1,Selangor,833773.87,Detached house,detached_by_state.xlsx,1
2018,Q1,Selangor,1012095.18,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Selangor,508845.11,Terraced house,terraced_by_state.xlsx,1
2018,Q1,Terengganu,267971.34,All houses,all_houses_by_state.xlsx,1
2018,Q1,Terengganu,332942.74,Detached house,detached_by_state.xlsx,1
2018,Q1,Terengganu,313696.92,Semi-detached house,semi_detached_by_state.xlsx,1
2018,Q1,Terengganu,187683.29,Terraced house,terraced_by_state.xlsx,1
2018,Q2,Johor,327172.77,All houses,all_houses_by_state.xlsx,2
2018,Q2,Johor,391448.77,Detached house,detached_by_state.xlsx,2
2018,Q2,Johor,670827.38,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Johor,290988.94,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Kedah,213287.98,All houses,all_houses_by_state.xlsx,2
2018,Q2,Kedah,387880.15,Detached house,detached_by_state.xlsx,2
2018,Q2,Kedah,312923.75,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Kedah,162508.39,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Kelantan,172500.16,All houses,all_houses_by_state.xlsx,2
2018,Q2,Kelantan,159813.63,Detached house,detached_by_state.xlsx,2
2018,Q2,Kelantan,265377.43,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Kelantan,169135.69,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Kuala Lumpur,772397.73,All houses,all_houses_by_state.xlsx,2
2018,Q2,Kuala Lumpur,3791885.68,Detached house,detached_by_state.xlsx,2
2018,Q2,Kuala Lumpur,2435844.53,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Kuala Lumpur,846713.19,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Melaka,179437.78,All houses,all_houses_by_state.xlsx,2
2018,Q2,Melaka,295036.03,Detached house,detached_by_state.xlsx,2
2018,Q2,Melaka,412834.29,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Melaka,154353.13,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Negeri Sembilan,246028.0,All houses,all_houses_by_state.xlsx,2
2018,Q2,Negeri Sembilan,368246.8,Detached house,detached_by_state.xlsx,2
2018,Q2,Negeri Sembilan,390422.27,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Negeri Sembilan,221854.1,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Pahang,226212.09,All houses,all_houses_by_state.xlsx,2
2018,Q2,Pahang,200725.34,Detached house,detached_by_state.xlsx,2
2018,Q2,Pahang,354663.91,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Pahang,215242.29,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Penang,424275.53,All houses,all_houses_by_state.xlsx,2
2018,Q2,Penang,763166.85,Detached house,detached_by_state.xlsx,2
2018,Q2,Penang,645347.9,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Penang,467968.97,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Perak,202340.01,All houses,all_houses_by_state.xlsx,2
2018,Q2,Perak,187217.78,Detached house,detached_by_state.xlsx,2
2018,Q2,Perak,343268.94,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Perak,187274.27,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Perlis,177945.24,All houses,all_houses_by_state.xlsx,2
2018,Q2,Perlis,337191.92,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Perlis,143252.21,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Sabah,445484.59,All houses,all_houses_by_state.xlsx,2
2018,Q2,Sabah,582243.54,Detached house,detached_by_state.xlsx,2
2018,Q2,Sabah,732933.68,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Sabah,439103.62,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Sarawak,437808.03,All houses,all_houses_by_state.xlsx,2
2018,Q2,Sarawak,512178.6,Detached house,detached_by_state.xlsx,2
2018,Q2,Sarawak,566551.58,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Sarawak,331781.68,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Selangor,468953.8,All houses,all_houses_by_state.xlsx,2
2018,Q2,Selangor,813432.91,Detached house,detached_by_state.xlsx,2
2018,Q2,Selangor,986531.56,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Selangor,511163.59,Terraced house,terraced_by_state.xlsx,2
2018,Q2,Terengganu,271141.45,All houses,all_houses_by_state.xlsx,2
2018,Q2,Terengganu,338778.78,Detached house,detached_by_state.xlsx,2
2018,Q2,Terengganu,314771.42,Semi-detached house,semi_detached_by_state.xlsx,2
2018,Q2,Terengganu,190022.64,Terraced house,terraced_by_state.xlsx,2
